POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
1771	6.039637e-14	3.849561e-07	2.237e+05	2.700e-19	1.000000
1772	6.015669e-14	4.315708e-07	2.237e+05	2.690e-19	1.000000
1773	6.015669e-14	4.315708e-07	2.237e+05	2.690e-19	1.000000
1774	5.539896e-14	2.458718e-07	2.237e+05	2.477e-19	1.000000
1775	5.539896e-14	2.458718e-07	2.237e+05	2.477e-19	1.000000
1776	5.449007e-14	3.229725e-07	2.237e+05	2.436e-19	1.000000
1777	5.449007e-14	3.229725e-07	2.237e+05	2.436e-19	1.000000
1778	5.424276e-14	3.007783e-07	2.237e+05	2.425e-19	1.000000
1779	5.424276e-14	3.007783e-07	2.237e+05	2.425e-19	1.000000
1780	5.146880e-14	3.896150e-07	2.237e+05	2.301e-19	1.000000
1781	5.146880e-14	3.896150e-07	2.237e+05	2.301e-19	1.000000
1782	5.095296e-14	2.887348e-07	2.237e+05	2.278e-19	1.000000
1783	5.095296e-14	2.887348e-07	2.237e+05	2.278e-19	1.000000
1784	4.903558e-14	4.516612e-07	2.237e+05	2.192e-19	1.000000
1785	4.903558e-14	4.516612e-07	2.237e+05	2.192e-19	1.000000
1786	4.808634e-14	3.400582e-07	2.237e+05	2.150e-19	1.000000
1787	4.808634e-14	3.400582e-07	2.237e+05	2.150e-19	1.000000
1788	4.506413e-14	4.909559e-07	2.237e+05	2.015e-19	1.000000
1789	4.506413e-14	4.909559e-07	2.237e+05	2.015e-19	1.000000
1790	4.390326e-14	2.490062e-07	2.237e+05	1.963e-19	1.000000
1791	4.390326e-14	2.490062e-07	2.237e+05	1.963e-19	1.000000
1792	3.755478e-14	1.937906e-07	2.237e+05	1.679e-19	1.000000
1793	3.734008e-14	5.113485e-07	2.237e+05	1.669e-19	1.000000
1794	3.734008e-14	5.113485e-07	2.237e+05	1.669e-19	1.000000
1795	3.716474e-14	4.115816e-07	2.237e+05	1.662e-19	1.000000
1796	3.716474e-14	4.115816e-07	2.237e+05	1.662e-19	1.000000
1797	3.628626e-14	2.027818e-07	2.237e+05	1.622e-19	1.000000
1798	3.628626e-14	2.027818e-07	2.237e+05	1.622e-19	1.000000
1799	3.564950e-14	1.962626e-07	2.237e+05	1.594e-19	1.000000
1800	3.564950e-14	1.962626e-07	2.237e+05	1.594e-19	1.000000
1801	3.251378e-14	4.719945e-07	2.237e+05	1.454e-19	1.000000
1802	3.251378e-14	4.719945e-07	2.237e+05	1.454e-19	1.000000
1803	2.835490e-14	3.582822e-07	2.237e+05	1.268e-19	1.000000
1804	2.835490e-14	3.582822e-07	2.237e+05	1.268e-19	1.000000
1805	2.625675e-14	2.016498e-07	2.237e+05	1.174e-19	1.000000
1806	2.625675e-14	2.016498e-07	2.237e+05	1.174e-19	1.000000
1807	2.523238e-14	4.275065e-07	2.237e+05	1.128e-19	1.000000
1808	2.523238e-14	4.275065e-07	2.237e+05	1.128e-19	1.000000
1809	2.359535e-14	2.959529e-07	2.237e+05	1.055e-19	1.000000
1810	2.359535e-14	2.959529e-07	2.237e+05	1.055e-19	1.000000
1811	2.012702e-14	3.270643e-07	2.237e+05	8.999e-20	1.000000
1812	2.012702e-14	3.270643e-07	2.237e+05	8.999e-20	1.000000
1813	1.975058e-14	2.550038e-07	2.237e+05	8.831e-20	1.000000
1814	1.975058e-14	2.550038e-07	2.237e+05	8.831e-20	1.000000
1815	1.759655e-14	1.835937e-07	2.237e+05	7.867e-20	1.000000
1816	1.759655e-14	1.835937e-07	2.237e+05	7.867e-20	1.000000
1817	1.593012e-14	4.515471e-07	2.237e+05	7.122e-20	1.000000
1818	1.593012e-14	4.515471e-07	2.237e+05	7.122e-20	1.000000
1819	1.371622e-14	1.369997e-07	2.237e+05	6.133e-20	1.000000
1820	1.371622e-14	1.369997e-07	2.237e+05	6.133e-20	1.000000
1821	1.280796e-14	3.140347e-07	2.237e+05	5.726e-20	1.000000
1822	1.280796e-14	3.140347e-07	2.237e+05	5.726e-20	1.000000
1823	1.223234e-14	2.766339e-07	2.237e+05	5.469e-20	1.000000
1824	1.223234e-14	2.766339e-07	2.237e+05	5.469e-20	1.000000
1825	1.090177e-14	4.004135e-07	2.237e+05	4.874e-20	1.000000
1826	1.090177e-14	4.004135e-07	2.237e+05	4.874e-20	1.000000
1827	1.086760e-14	2.244401e-07	2.237e+05	4.859e-20	1.000000
1828	1.086760e-14	2.244401e-07	2.237e+05	4.859e-20	1.000000
1829	7.994541e-15	3.810369e-07	2.237e+05	3.574e-20	1.000000
1830	7.994541e-15	3.810369e-07	2.237e+05	3.574e-20	1.000000
1831	5.659462e-15	4.160355e-07	2.237e+05	2.530e-20	1.000000
1832	5.659462e-15	4.160355e-07	2.237e+05	2.530e-20	1.000000
1833	5.010546e-15	7.263299e-08	2.237e+05	2.240e-20	1.000000
1834	5.010546e-15	7.263299e-08	2.237e+05	2.240e-20	1.000000
1835	4.607289e-15	1.833443e-07	2.237e+05	2.060e-20	1.000000
1836	4.607289e-15	1.833443e-07	2.237e+05	2.060e-20	1.000000
1837	4.064862e-15	2.361351e-07	2.237e+05	1.817e-20	1.000000
1838	4.064862e-15	2.361351e-07	2.237e+05	1.817e-20	1.000000
1839	2.627872e-15	3.520095e-07	2.237e+05	1.175e-20	1.000000
1840	2.627872e-15	3.520095e-07	2.237e+05	1.175e-20	1.000000
1841	1.767277e-15	5.318689e-07	2.237e+05	7.902e-21	1.000000
1842	1.767277e-15	5.318689e-07	2.237e+05	7.902e-21	1.000000
1843	-2.053293e-22	0.000000e+00	2.237e+05	-9.180e-28	1.000000
1844	-9.945561e-16	3.253080e-07	2.237e+05	-4.447e-21	1.000000
1845	-9.945561e-16	3.253080e-07	2.237e+05	-4.447e-21	1.000000
1846	-6.853405e-15	3.579055e-08	2.237e+05	-3.064e-20	1.000000
1847	-6.853405e-15	3.579055e-08	2.237e+05	-3.064e-20	1.000000
1848	-8.107575e-15	2.720496e-07	2.237e+05	-3.625e-20	1.000000
1849	-8.107575e-15	2.720496e-07	2.237e+05	-3.625e-20	1.000000
1850	-8.569442e-15	2.125149e-07	2.237e+05	-3.831e-20	1.000000
1851	-8.569442e-15	2.125149e-07	2.237e+05	-3.831e-20	1.000000
1852	-1.803590e-14	4.428945e-07	2.237e+05	-8.064e-20	1.000000
1853	-1.803590e-14	4.428945e-07	2.237e+05	-8.064e-20	1.000000
1854	-1.916540e-14	3.600490e-07	2.237e+05	-8.569e-20	1.000000
1855	-1.916540e-14	3.600490e-07	2.237e+05	-8.569e-20	1.000000
1856	-1.984334e-14	1.234870e-07	2.237e+05	-8.872e-20	1.000000
1857	-1.984334e-14	1.234870e-07	2.237e+05	-8.872e-20	1.000000
1858	-2.163872e-14	2.338234e-07	2.237e+05	-9.675e-20	1.000000
1859	-2.163872e-14	2.338234e-07	2.237e+05	-9.675e-20	1.000000
1860	-2.372130e-14	9.433154e-08	2.237e+05	-1.061e-19	1.000000
1861	-2.372130e-14	9.433154e-08	2.237e+05	-1.061e-19	1.000000
1862	-2.915308e-14	3.538611e-07	2.237e+05	-1.303e-19	1.000000
1863	-2.915308e-14	3.538611e-07	2.237e+05	-1.303e-19	1.000000
1864	-3.133378e-14	4.149341e-07	2.237e+05	-1.401e-19	1.000000
1865	-3.133378e-14	4.149341e-07	2.237e+05	-1.401e-19	1.000000
1866	-3.194384e-14	3.222858e-07	2.237e+05	-1.428e-19	1.000000
1867	-3.194384e-14	3.222858e-07	2.237e+05	-1.428e-19	1.000000
1868	-3.327709e-14	2.230846e-07	2.237e+05	-1.488e-19	1.000000
1869	-3.327709e-14	2.230846e-07	2.237e+05	-1.488e-19	1.000000
1870	-3.365300e-14	2.752948e-07	2.237e+05	-1.505e-19	1.000000
1871	-3.365300e-14	2.752948e-07	2.237e+05	-1.505e-19	1.000000
1872	-3.794150e-14	4.631692e-07	2.237e+05	-1.696e-19	1.000000
1873	-3.794150e-14	4.631692e-07	2.237e+05	-1.696e-19	1.000000
1874	-4.047845e-14	1.274562e-07	2.237e+05	-1.810e-19	1.000000
1875	-4.047845e-14	1.274562e-07	2.237e+05	-1.810e-19	1.000000
1876	-4.176736e-14	2.440588e-08	2.237e+05	-1.867e-19	1.000000
1877	-4.176736e-14	2.440588e-08	2.237e+05	-1.867e-19	1.000000
1878	-4.194382e-14	0.000000e+00	2.237e+05	-1.875e-19	1.000000
1879	-4.197570e-14	1.894590e-07	2.237e+05	-1.877e-19	1.000000
1880	-4.197570e-14	1.894590e-07	2.237e+05	-1.877e-19	1.000000
1881	-4.314389e-14	2.973330e-07	2.237e+05	-1.929e-19	1.000000
1882	-4.314389e-14	2.973330e-07	2.237e+05	-1.929e-19	1.000000
1883	-4.580971e-14	4.389808e-07	2.237e+05	-2.048e-19	1.000000
1884	-4.580971e-14	4.389808e-07	2.237e+05	-2.048e-19	1.000000
1885	-4.732460e-14	1.563361e-07	2.237e+05	-2.116e-19	1.000000
1886	-4.732460e-14	1.563361e-07	2.237e+05	-2.116e-19	1.000000
1887	-5.156926e-14	3.767974e-07	2.237e+05	-2.306e-19	1.000000
1888	-5.156926e-14	3.767974e-07	2.237e+05	-2.306e-19	1.000000
1889	-5.166727e-14	1.685629e-07	2.237e+05	-2.310e-19	1.000000
1890	-5.166727e-14	1.685629e-07	2.237e+05	-2.310e-19	1.000000
1891	-5.328714e-14	3.439213e-07	2.237e+05	-2.382e-19	1.000000
1892	-5.328714e-14	3.439213e-07	2.237e+05	-2.382e-19	1.000000
1893	-5.539952e-14	1.174344e-07	2.237e+05	-2.477e-19	1.000000
1894	-5.539952e-14	1.174344e-07	2.237e+05	-2.477e-19	1.000000
1895	-5.644455e-14	2.149485e-07	2.237e+05	-2.524e-19	1.000000
1896	-5.644455e-14	2.149485e-07	2.237e+05	-2.524e-19	1.000000
1897	-5.748882e-14	4.913815e-07	2.237e+05	-2.570e-19	1.000000
1898	-5.748882e-14	4.913815e-07	2.237e+05	-2.570e-19	1.000000
1899	-5.805587e-14	5.316533e-08	2.237e+05	-2.596e-19	1.000000
1900	-5.805587e-14	5.316533e-08	2.237e+05	-2.596e-19	1.000000
1901	-5.822671e-14	3.939560e-07	2.237e+05	-2.603e-19	1.000000
1902	-5.822671e-14	3.939560e-07	2.237e+05	-2.603e-19	1.000000
1903	-6.447225e-14	2.607775e-07	2.237e+05	-2.883e-19	1.000000
1904	-6.447225e-14	2.607775e-07	2.237e+05	-2.883e-19	1.000000
1905	-6.706297e-14	4.279302e-07	2.237e+05	-2.998e-19	1.000000
1906	-6.706297e-14	4.279302e-07	2.237e+05	-2.998e-19	1.000000
1907	-6.810097e-14	2.952276e-07	2.237e+05	-3.045e-19	1.000000
1908	-6.810097e-14	2.952276e-07	2.237e+05	-3.045e-19	1.000000
1909	-6.962926e-14	4.794177e-07	2.237e+05	-3.113e-19	1.000000
1910	-6.962926e-14	4.794177e-07	2.237e+05	-3.113e-19	1.000000
1911	-7.111457e-14	1.533068e-07	2.237e+05	-3.180e-19	1.000000
1912	-7.111457e-14	1.533068e-07	2.237e+05	-3.180e-19	1.000000
1913	-7.256633e-14	2.449673e-07	2.237e+05	-3.244e-19	1.000000
1914	-7.256633e-14	2.449673e-07	2.237e+05	-3.244e-19	1.000000
1915	-7.269903e-14	3.080448e-07	2.237e+05	-3.250e-19	1.000000
1916	-7.269903e-14	3.080448e-07	2.237e+05	-3.250e-19	1.000000
1917	-7.417821e-14	7.668749e-08	2.237e+05	-3.317e-19	1.000000
1918	-7.417821e-14	7.668749e-08	2.237e+05	-3.317e-19	1.000000
1919	-7.693548e-14	1.901500e-08	2.237e+05	-3.440e-19	1.000000
1920	-7.693548e-14	1.901500e-08	2.237e+05	-3.440e-19	1.000000
1921	-7.777314e-14	3.291089e-07	2.237e+05	-3.477e-19	1.000000
1922	-7.777314e-14	3.291089e-07	2.237e+05	-3.477e-19	1.000000
1923	-7.797597e-14	3.777984e-07	2.237e+05	-3.486e-19	1.000000
1924	-7.797597e-14	3.777984e-07	2.237e+05	-3.486e-19	1.000000
1925	-8.469146e-14	2.746333e-07	2.237e+05	-3.787e-19	1.000000
1926	-8.469146e-14	2.746333e-07	2.237e+05	-3.787e-19	1.000000
1927	-9.002998e-14	1.622076e-07	2.237e+05	-4.025e-19	1.000000
1928	-9.002998e-14	1.622076e-07	2.237e+05	-4.025e-19	1.000000
1929	-9.364634e-14	2.202054e-07	2.237e+05	-4.187e-19	1.000000
1930	-9.364634e-14	2.202054e-07	2.237e+05	-4.187e-19	1.000000
1931	-9.452590e-14	1.907120e-07	2.237e+05	-4.226e-19	1.000000
1932	-9.452590e-14	1.907120e-07	2.237e+05	-4.226e-19	1.000000
1933	-9.532526e-14	3.878171e-07	2.237e+05	-4.262e-19	1.000000
1934	-9.532526e-14	3.878171e-07	2.237e+05	-4.262e-19	1.000000
1935	-9.686782e-14	4.520527e-07	2.237e+05	-4.331e-19	1.000000
1936	-9.686782e-14	4.520527e-07	2.237e+05	-4.331e-19	1.000000
1937	-9.706454e-14	3.540702e-07	2.237e+05	-4.340e-19	1.000000
1938	-9.706454e-14	3.540702e-07	2.237e+05	-4.340e-19	1.000000
1939	-9.706644e-14	4.179918e-07	2.237e+05	-4.340e-19	1.000000
1940	-9.706644e-14	4.179918e-07	2.237e+05	-4.340e-19	1.000000
1941	-1.005938e-13	5.285855e-07	2.237e+05	-4.498e-19	1.000000
1942	-1.005938e-13	5.285855e-07	2.237e+05	-4.498e-19	1.000000
1943	-1.010364e-13	3.202144e-07	2.237e+05	-4.517e-19	1.000000
1944	-1.010364e-13	3.202144e-07	2.237e+05	-4.517e-19	1.000000
1945	-1.012936e-13	2.900953e-07	2.237e+05	-4.529e-19	1.000000
1946	-1.012936e-13	2.900953e-07	2.237e+05	-4.529e-19	1.000000
1947	-1.050741e-13	5.747740e-08	2.237e+05	-4.698e-19	1.000000
1948	-1.050741e-13	5.747740e-08	2.237e+05	-4.698e-19	1.000000
1949	-1.085428e-13	1.077765e-07	2.237e+05	-4.853e-19	1.000000
1950	-1.085428e-13	1.077765e-07	2.237e+05	-4.853e-19	1.000000
1951	-1.108793e-13	1.755495e-07	2.237e+05	-4.957e-19	1.000000
1952	-1.108793e-13	1.755495e-07	2.237e+05	-4.957e-19	1.000000
1953	-1.114507e-13	0.000000e+00	2.237e+05	-4.983e-19	1.000000
1954	-1.152718e-13	7.493471e-08	2.237e+05	-5.154e-19	1.000000
1955	-1.152718e-13	7.493471e-08	2.237e+05	-5.154e-19	1.000000
1956	-1.154572e-13	2.345935e-07	2.237e+05	-5.162e-19	1.000000
1957	-1.154572e-13	2.345935e-07	2.237e+05	-5.162e-19	1.000000
1958	-1.170639e-13	4.696275e-08	2.237e+05	-5.234e-19	1.000000
1959	-1.170639e-13	4.696275e-08	2.237e+05	-5.234e-19	1.000000
1960	-1.177232e-13	3.279739e-07	2.237e+05	-5.263e-19	1.000000
1961	-1.177232e-13	3.279739e-07	2.237e+05	-5.263e-19	1.000000
1962	-1.198700e-13	3.187568e-07	2.237e+05	-5.359e-19	1.000000
1963	-1.198700e-13	3.187568e-07	2.237e+05	-5.359e-19	1.000000
1964	-1.200265e-13	1.994180e-07	2.237e+05	-5.366e-19	1.000000
1965	-1.200265e-13	1.994180e-07	2.237e+05	-5.366e-19	1.000000
1966	-1.213111e-13	1.443738e-07	2.237e+05	-5.424e-19	1.000000
1967	-1.213111e-13	1.443738e-07	2.237e+05	-5.424e-19	1.000000
1968	-1.217615e-13	0.000000e+00	2.237e+05	-5.444e-19	1.000000
1969	-1.253990e-13	2.396382e-07	2.237e+05	-5.607e-19	1.000000
1970	-1.253990e-13	2.396382e-07	2.237e+05	-5.607e-19	1.000000
1971	-1.262304e-13	3.759711e-07	2.237e+05	-5.644e-19	1.000000
1972	-1.262304e-13	3.759711e-07	2.237e+05	-5.644e-19	1.000000
1973	-1.283092e-13	3.480128e-08	2.237e+05	-5.737e-19	1.000000
1974	-1.283092e-13	3.480128e-08	2.237e+05	-5.737e-19	1.000000
1975	-1.342038e-13	1.914961e-07	2.237e+05	-6.000e-19	1.000000
1976	-1.342038e-13	1.914961e-07	2.237e+05	-6.000e-19	1.000000
1977	-1.397970e-13	2.786578e-07	2.237e+05	-6.250e-19	1.000000
1978	-1.397970e-13	2.786578e-07	2.237e+05	-6.250e-19	1.000000
1979	-1.398747e-13	3.940453e-07	2.237e+05	-6.254e-19	1.000000
1980	-1.398747e-13	3.940453e-07	2.237e+05	-6.254e-19	1.000000
1981	-1.408611e-13	3.409949e-07	2.237e+05	-6.298e-19	1.000000
1982	-1.408611e-13	3.409949e-07	2.237e+05	-6.298e-19	1.000000
1983	-1.419654e-13	2.549189e-07	2.237e+05	-6.347e-19	1.000000
1984	-1.419654e-13	2.549189e-07	2.237e+05	-6.347e-19	1.000000
1985	-1.436615e-13	1.066254e-07	2.237e+05	-6.423e-19	1.000000
1986	-1.436615e-13	1.066254e-07	2.237e+05	-6.423e-19	1.000000
1987	-1.453512e-13	1.468118e-07	2.237e+05	-6.499e-19	1.000000
1988	-1.453512e-13	1.468118e-07	2.237e+05	-6.499e-19	1.000000
1989	-1.471746e-13	1.291525e-07	2.237e+05	-6.580e-19	1.000000
1990	-1.471746e-13	1.291525e-07	2.237e+05	-6.580e-19	1.000000
1991	-1.472629e-13	0.000000e+00	2.237e+05	-6.584e-19	1.000000
1992	-1.521260e-13	2.598639e-08	2.237e+05	-6.802e-19	1.000000
1993	-1.521260e-13	2.598639e-08	2.237e+05	-6.802e-19	1.000000
1994	-1.545916e-13	4.609015e-07	2.237e+05	-6.912e-19	1.000000
1995	-1.545916e-13	4.609015e-07	2.237e+05	-6.912e-19	1.000000
1996	-1.574157e-13	2.893567e-07	2.237e+05	-7.038e-19	1.000000
1997	-1.574157e-13	2.893567e-07	2.237e+05	-7.038e-19	1.000000
1998	-1.618482e-13	3.342726e-07	2.237e+05	-7.236e-19	1.000000
1999	-1.618482e-13	3.342726e-07	2.237e+05	-7.236e-19	1.000000
2000	-1.618715e-13	5.345613e-08	2.237e+05	-7.237e-19	1.000000
2001	-1.618715e-13	5.345613e-08	2.237e+05	-7.237e-19	1.000000
2002	-1.623459e-13	1.813144e-07	2.237e+05	-7.259e-19	1.000000
2003	-1.623459e-13	1.813144e-07	2.237e+05	-7.259e-19	1.000000
2004	-1.640766e-13	2.121693e-07	2.237e+05	-7.336e-19	1.000000
2005	-1.640766e-13	2.121693e-07	2.237e+05	-7.336e-19	1.000000
2006	-1.650545e-13	0.000000e+00	2.237e+05	-7.380e-19	1.000000
2007	-1.654414e-13	9.135897e-08	2.237e+05	-7.397e-19	1.000000
2008	-1.654414e-13	9.135897e-08	2.237e+05	-7.397e-19	1.000000
2009	-1.665427e-13	4.137894e-07	2.237e+05	-7.446e-19	1.000000
2010	-1.665427e-13	4.137894e-07	2.237e+05	-7.446e-19	1.000000
2011	-1.678356e-13	3.513051e-07	2.237e+05	-7.504e-19	1.000000
2012	-1.678356e-13	3.513051e-07	2.237e+05	-7.504e-19	1.000000
2013	-1.697924e-13	2.464220e-07	2.237e+05	-7.591e-19	1.000000
2014	-1.697924e-13	2.464220e-07	2.237e+05	-7.591e-19	1.000000
2015	-1.706606e-13	4.135367e-08	2.237e+05	-7.630e-19	1.000000
2016	-1.706606e-13	4.135367e-08	2.237e+05	-7.630e-19	1.000000
2017	-1.707826e-13	1.393650e-07	2.237e+05	-7.636e-19	1.000000
2018	-1.707826e-13	1.393650e-07	2.237e+05	-7.636e-19	1.000000
2019	-1.754280e-13	1.625517e-07	2.237e+05	-7.843e-19	1.000000
2020	-1.754280e-13	1.625517e-07	2.237e+05	-7.843e-19	1.000000
2021	-1.800845e-13	2.955402e-07	2.237e+05	-8.052e-19	1.000000
2022	-1.800845e-13	2.955402e-07	2.237e+05	-8.052e-19	1.000000
2023	-1.834349e-13	2.599406e-07	2.237e+05	-8.201e-19	1.000000
2024	-1.834349e-13	2.599406e-07	2.237e+05	-8.201e-19	1.000000
2025	-1.837699e-13	2.072907e-07	2.237e+05	-8.216e-19	1.000000
2026	-1.837699e-13	2.072907e-07	2.237e+05	-8.216e-19	1.000000
2027	-1.855885e-13	3.277391e-07	2.237e+05	-8.298e-19	1.000000
2028	-1.855885e-13	3.277391e-07	2.237e+05	-8.298e-19	1.000000
2029	-1.856156e-13	1.029203e-07	2.237e+05	-8.299e-19	1.000000
2030	-1.856156e-13	1.029203e-07	2.237e+05	-8.299e-19	1.000000
2031	-1.896283e-13	0.000000e+00	2.237e+05	-8.478e-19	1.000000
2032	-1.915985e-13	3.652492e-07	2.237e+05	-8.566e-19	1.000000
2033	-1.915985e-13	3.652492e-07	2.237e+05	-8.566e-19	1.000000
2034	-1.921730e-13	7.799660e-08	2.237e+05	-8.592e-19	1.000000
2035	-1.921730e-13	7.799660e-08	2.237e+05	-8.592e-19	1.000000
2036	-1.951521e-13	3.346118e-07	2.237e+05	-8.725e-19	1.000000
2037	-1.951521e-13	3.346118e-07	2.237e+05	-8.725e-19	1.000000
2038	-1.956009e-13	2.200976e-07	2.237e+05	-8.745e-19	1.000000
2039	-1.956009e-13	2.200976e-07	2.237e+05	-8.745e-19	1.000000
2040	-1.990539e-13	0.000000e+00	2.237e+05	-8.900e-19	1.000000
2041	-2.019132e-13	2.021259e-07	2.237e+05	-9.028e-19	1.000000
2042	-2.019132e-13	2.021259e-07	2.237e+05	-9.028e-19	1.000000
2043	-2.042702e-13	6.049347e-08	2.237e+05	-9.133e-19	1.000000
2044	-2.042702e-13	6.049347e-08	2.237e+05	-9.133e-19	1.000000
2045	-2.060634e-13	2.673355e-07	2.237e+05	-9.213e-19	1.000000
2046	-2.060634e-13	2.673355e-07	2.237e+05	-9.213e-19	1.000000
2047	-2.080190e-13	4.286718e-07	2.237e+05	-9.301e-19	1.000000
2048	-2.080190e-13	4.286718e-07	2.237e+05	-9.301e-19	1.000000
2049	-2.095048e-13	1.238760e-07	2.237e+05	-9.367e-19	1.000000
2050	-2.095048e-13	1.238760e-07	2.237e+05	-9.367e-19	1.000000
2051	-2.095081e-13	9.785861e-08	2.237e+05	-9.367e-19	1.000000
2052	-2.095081e-13	9.785861e-08	2.237e+05	-9.367e-19	1.000000
2053	-2.124455e-13	1.747708e-07	2.237e+05	-9.498e-19	1.000000
2054	-2.124455e-13	1.747708e-07	2.237e+05	-9.498e-19	1.000000
2055	-2.150877e-13	3.883806e-07	2.237e+05	-9.617e-19	1.000000
2056	-2.150877e-13	3.883806e-07	2.237e+05	-9.617e-19	1.000000
2057	-2.172017e-13	2.934341e-07	2.237e+05	-9.711e-19	1.000000
2058	-2.172017e-13	2.934341e-07	2.237e+05	-9.711e-19	1.000000
2059	-2.229468e-13	2.773172e-07	2.237e+05	-9.968e-19	1.000000
2060	-2.229468e-13	2.773172e-07	2.237e+05	-9.968e-19	1.000000
2061	-2.244491e-13	1.804825e-07	2.237e+05	-1.004e-18	1.000000
2062	-2.244491e-13	1.804825e-07	2.237e+05	-1.004e-18	1.000000
2063	-2.262358e-13	9.151166e-09	2.237e+05	-1.012e-18	1.000000
2064	-2.262358e-13	9.151166e-09	2.237e+05	-1.012e-18	1.000000
2065	-2.288507e-13	1.167819e-07	2.237e+05	-1.023e-18	1.000000
2066	-2.288507e-13	1.167819e-07	2.237e+05	-1.023e-18	1.000000
2067	-2.290563e-13	8.780423e-08	2.237e+05	-1.024e-18	1.000000
2068	-2.290563e-13	8.780423e-08	2.237e+05	-1.024e-18	1.000000
2069	-2.300445e-13	2.461223e-08	2.237e+05	-1.029e-18	1.000000
2070	-2.300445e-13	2.461223e-08	2.237e+05	-1.029e-18	1.000000
2071	-2.305994e-13	2.973273e-07	2.237e+05	-1.031e-18	1.000000
2072	-2.305994e-13	2.973273e-07	2.237e+05	-1.031e-18	1.000000
2073	-2.307695e-13	2.374619e-07	2.237e+05	-1.032e-18	1.000000
2074	-2.307695e-13	2.374619e-07	2.237e+05	-1.032e-18	1.000000
2075	-2.359183e-13	2.628933e-07	2.237e+05	-1.055e-18	1.000000
2076	-2.359183e-13	2.628933e-07	2.237e+05	-1.055e-18	1.000000
2077	-2.403768e-13	3.486321e-07	2.237e+05	-1.075e-18	1.000000
2078	-2.403768e-13	3.486321e-07	2.237e+05	-1.075e-18	1.000000
2079	-2.441445e-13	4.137099e-07	2.237e+05	-1.092e-18	1.000000
2080	-2.441445e-13	4.137099e-07	2.237e+05	-1.092e-18	1.000000
2081	-2.442638e-13	1.700806e-07	2.237e+05	-1.092e-18	1.000000
2082	-2.442638e-13	1.700806e-07	2.237e+05	-1.092e-18	1.000000
2083	-2.444202e-13	1.213274e-07	2.237e+05	-1.093e-18	1.000000
2084	-2.444202e-13	1.213274e-07	2.237e+05	-1.093e-18	1.000000
2085	-2.472897e-13	7.616909e-08	2.237e+05	-1.106e-18	1.000000
2086	-2.472897e-13	7.616909e-08	2.237e+05	-1.106e-18	1.000000
2087	-2.475633e-13	2.922354e-07	2.237e+05	-1.107e-18	1.000000
2088	-2.475633e-13	2.922354e-07	2.237e+05	-1.107e-18	1.000000
2089	-2.492822e-13	3.177626e-07	2.237e+05	-1.115e-18	1.000000
2090	-2.492822e-13	3.177626e-07	2.237e+05	-1.115e-18	1.000000
2091	-2.511158e-13	0.000000e+00	2.237e+05	-1.123e-18	1.000000
2092	-2.513344e-13	6.030178e-08	2.237e+05	-1.124e-18	1.000000
2093	-2.513344e-13	6.030178e-08	2.237e+05	-1.124e-18	1.000000
2094	-2.566804e-13	2.175589e-08	2.237e+05	-1.148e-18	1.000000
2095	-2.566804e-13	2.175589e-08	2.237e+05	-1.148e-18	1.000000
2096	-2.568206e-13	1.640553e-07	2.237e+05	-1.148e-18	1.000000
2097	-2.568206e-13	1.640553e-07	2.237e+05	-1.148e-18	1.000000
2098	-2.608516e-13	1.817038e-07	2.237e+05	-1.166e-18	1.000000
2099	-2.608516e-13	1.817038e-07	2.237e+05	-1.166e-18	1.000000
2100	-2.629055e-13	3.569001e-07	2.237e+05	-1.175e-18	1.000000
2101	-2.629055e-13	3.569001e-07	2.237e+05	-1.175e-18	1.000000
2102	-2.634423e-13	4.832904e-07	2.237e+05	-1.178e-18	1.000000
2103	-2.634423e-13	4.832904e-07	2.237e+05	-1.178e-18	1.000000
2104	-2.652051e-13	3.926549e-07	2.237e+05	-1.186e-18	1.000000
2105	-2.652051e-13	3.926549e-07	2.237e+05	-1.186e-18	1.000000
2106	-2.660402e-13	6.861071e-08	2.237e+05	-1.189e-18	1.000000
2107	-2.660402e-13	6.861071e-08	2.237e+05	-1.189e-18	1.000000
2108	-2.687181e-13	9.436614e-08	2.237e+05	-1.201e-18	1.000000
2109	-2.687181e-13	9.436614e-08	2.237e+05	-1.201e-18	1.000000
2110	-2.722157e-13	2.359735e-07	2.237e+05	-1.217e-18	1.000000
2111	-2.722157e-13	2.359735e-07	2.237e+05	-1.217e-18	1.000000
2112	-2.722470e-13	2.971495e-08	2.237e+05	-1.217e-18	1.000000
2113	-2.722470e-13	2.971495e-08	2.237e+05	-1.217e-18	1.000000
2114	-2.764267e-13	1.167653e-07	2.237e+05	-1.236e-18	1.000000
2115	-2.764267e-13	1.167653e-07	2.237e+05	-1.236e-18	1.000000
2116	-2.766164e-13	3.013841e-07	2.237e+05	-1.237e-18	1.000000
2117	-2.766164e-13	3.013841e-07	2.237e+05	-1.237e-18	1.000000
2118	-2.773044e-13	1.438306e-07	2.237e+05	-1.240e-18	1.000000
2119	-2.773044e-13	1.438306e-07	2.237e+05	-1.240e-18	1.000000
2120	-2.807244e-13	2.115903e-07	2.237e+05	-1.255e-18	1.000000
2121	-2.807244e-13	2.115903e-07	2.237e+05	-1.255e-18	1.000000
2122	-2.825530e-13	2.569628e-07	2.237e+05	-1.263e-18	1.000000
