POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
4084	3.743445e-13	6.297122e-07	6.715e+05	5.575e-19	1.000000
4085	3.743445e-13	6.297122e-07	6.715e+05	5.575e-19	1.000000
4086	3.742734e-13	6.814377e-07	6.715e+05	5.573e-19	1.000000
4087	3.742734e-13	6.814377e-07	6.715e+05	5.573e-19	1.000000
4088	3.731309e-13	6.991529e-07	6.715e+05	5.556e-19	1.000000
4089	3.731309e-13	6.991529e-07	6.715e+05	5.556e-19	1.000000
4090	3.713272e-13	8.016620e-07	6.715e+05	5.530e-19	1.000000
4091	3.713272e-13	8.016620e-07	6.715e+05	5.530e-19	1.000000
4092	3.701301e-13	6.084844e-07	6.715e+05	5.512e-19	1.000000
4093	3.701301e-13	6.084844e-07	6.715e+05	5.512e-19	1.000000
4094	3.700814e-13	6.104908e-07	6.715e+05	5.511e-19	1.000000
4095	3.700814e-13	6.104908e-07	6.715e+05	5.511e-19	1.000000
4096	3.699940e-13	6.910833e-07	6.715e+05	5.510e-19	1.000000
4097	3.699940e-13	6.910833e-07	6.715e+05	5.510e-19	1.000000
4098	3.694336e-13	7.001990e-07	6.715e+05	5.501e-19	1.000000
4099	3.694336e-13	7.001990e-07	6.715e+05	5.501e-19	1.000000
4100	3.693251e-13	6.199725e-07	6.715e+05	5.500e-19	1.000000
4101	3.693251e-13	6.199725e-07	6.715e+05	5.500e-19	1.000000
4102	3.671056e-13	8.787455e-07	6.715e+05	5.467e-19	1.000000
4103	3.671056e-13	8.787455e-07	6.715e+05	5.467e-19	1.000000
4104	3.641924e-13	6.048851e-07	6.715e+05	5.423e-19	1.000000
4105	3.641924e-13	6.048851e-07	6.715e+05	5.423e-19	1.000000
4106	3.638606e-13	6.330673e-07	6.715e+05	5.418e-19	1.000000
4107	3.638606e-13	6.330673e-07	6.715e+05	5.418e-19	1.000000
4108	3.632315e-13	6.627481e-07	6.715e+05	5.409e-19	1.000000
4109	3.632315e-13	6.627481e-07	6.715e+05	5.409e-19	1.000000
4110	3.626706e-13	7.905892e-07	6.715e+05	5.401e-19	1.000000
4111	3.626706e-13	7.905892e-07	6.715e+05	5.401e-19	1.000000
4112	3.618777e-13	7.016700e-07	6.715e+05	5.389e-19	1.000000
4113	3.618777e-13	7.016700e-07	6.715e+05	5.389e-19	1.000000
4114	3.608148e-13	6.236918e-07	6.715e+05	5.373e-19	1.000000
4115	3.608148e-13	6.236918e-07	6.715e+05	5.373e-19	1.000000
4116	3.605410e-13	6.401010e-07	6.715e+05	5.369e-19	1.000000
4117	3.605410e-13	6.401010e-07	6.715e+05	5.369e-19	1.000000
4118	3.581994e-13	7.182522e-07	6.715e+05	5.334e-19	1.000000
4119	3.581994e-13	7.182522e-07	6.715e+05	5.334e-19	1.000000
4120	3.553014e-13	7.602669e-07	6.715e+05	5.291e-19	1.000000
4121	3.553014e-13	7.602669e-07	6.715e+05	5.291e-19	1.000000
4122	3.529110e-13	7.230483e-07	6.715e+05	5.255e-19	1.000000
4123	3.529110e-13	7.230483e-07	6.715e+05	5.255e-19	1.000000
4124	3.518173e-13	6.429689e-07	6.715e+05	5.239e-19	1.000000
4125	3.518173e-13	6.429689e-07	6.715e+05	5.239e-19	1.000000
4126	3.438975e-13	8.093252e-07	6.715e+05	5.121e-19	1.000000
4127	3.438975e-13	8.093252e-07	6.715e+05	5.121e-19	1.000000
4128	3.416829e-13	5.873751e-07	6.715e+05	5.088e-19	1.000000
4129	3.416829e-13	5.873751e-07	6.715e+05	5.088e-19	1.000000
4130	3.409314e-13	7.339114e-07	6.715e+05	5.077e-19	1.000000
4131	3.409314e-13	7.339114e-07	6.715e+05	5.077e-19	1.000000
4132	3.391978e-13	5.882243e-07	6.715e+05	5.051e-19	1.000000
4133	3.391978e-13	5.882243e-07	6.715e+05	5.051e-19	1.000000
4134	3.368032e-13	7.132415e-07	6.715e+05	5.015e-19	1.000000
4135	3.368032e-13	7.132415e-07	6.715e+05	5.015e-19	1.000000
4136	3.362772e-13	6.556019e-07	6.715e+05	5.008e-19	1.000000
4137	3.362772e-13	6.556019e-07	6.715e+05	5.008e-19	1.000000
4138	3.359611e-13	7.614695e-07	6.715e+05	5.003e-19	1.000000
4139	3.359611e-13	7.614695e-07	6.715e+05	5.003e-19	1.000000
4140	3.358459e-13	5.795221e-07	6.715e+05	5.001e-19	1.000000
4141	3.317118e-13	6.129585e-07	6.715e+05	4.940e-19	1.000000
4142	3.317118e-13	6.129585e-07	6.715e+05	4.940e-19	1.000000
4143	3.307004e-13	5.954713e-07	6.715e+05	4.925e-19	1.000000
4144	3.307004e-13	5.954713e-07	6.715e+05	4.925e-19	1.000000
4145	3.277949e-13	5.736917e-07	6.715e+05	4.881e-19	1.000000
4146	3.277949e-13	5.736917e-07	6.715e+05	4.881e-19	1.000000
4147	3.252430e-13	6.223684e-07	6.715e+05	4.843e-19	1.000000
4148	3.252430e-13	6.223684e-07	6.715e+05	4.843e-19	1.000000
4149	3.249096e-13	5.846842e-07	6.715e+05	4.838e-19	1.000000
4150	3.249096e-13	5.846842e-07	6.715e+05	4.838e-19	1.000000
4151	3.244974e-13	6.991254e-07	6.715e+05	4.832e-19	1.000000
4152	3.244974e-13	6.991254e-07	6.715e+05	4.832e-19	1.000000
4153	3.215500e-13	5.783951e-07	6.715e+05	4.788e-19	1.000000
4154	3.215500e-13	5.783951e-07	6.715e+05	4.788e-19	1.000000
4155	3.191495e-13	6.643150e-07	6.715e+05	4.753e-19	1.000000
4156	3.191495e-13	6.643150e-07	6.715e+05	4.753e-19	1.000000
4157	3.137517e-13	5.601354e-07	6.715e+05	4.672e-19	1.000000
4158	3.118584e-13	6.840459e-07	6.715e+05	4.644e-19	1.000000
4159	3.118584e-13	6.840459e-07	6.715e+05	4.644e-19	1.000000
4160	3.117945e-13	5.756622e-07	6.715e+05	4.643e-19	1.000000
4161	3.117945e-13	5.756622e-07	6.715e+05	4.643e-19	1.000000
4162	3.111483e-13	5.613770e-07	6.715e+05	4.633e-19	1.000000
4163	3.111483e-13	5.613770e-07	6.715e+05	4.633e-19	1.000000
4164	3.110483e-13	5.580228e-07	6.715e+05	4.632e-19	1.000000
4165	3.110483e-13	5.580228e-07	6.715e+05	4.632e-19	1.000000
4166	3.106761e-13	6.480451e-07	6.715e+05	4.626e-19	1.000000
4167	3.106761e-13	6.480451e-07	6.715e+05	4.626e-19	1.000000
4168	3.102549e-13	6.082582e-07	6.715e+05	4.620e-19	1.000000
4169	3.102549e-13	6.082582e-07	6.715e+05	4.620e-19	1.000000
4170	3.086363e-13	5.617213e-07	6.715e+05	4.596e-19	1.000000
4171	3.086363e-13	5.617213e-07	6.715e+05	4.596e-19	1.000000
4172	3.068839e-13	7.684015e-07	6.715e+05	4.570e-19	1.000000
4173	3.068839e-13	7.684015e-07	6.715e+05	4.570e-19	1.000000
4174	3.067646e-13	6.315536e-07	6.715e+05	4.568e-19	1.000000
4175	3.067646e-13	6.315536e-07	6.715e+05	4.568e-19	1.000000
4176	3.064231e-13	7.840004e-07	6.715e+05	4.563e-19	1.000000
4177	3.064231e-13	7.840004e-07	6.715e+05	4.563e-19	1.000000
4178	3.051842e-13	8.037528e-07	6.715e+05	4.545e-19	1.000000
4179	3.051842e-13	8.037528e-07	6.715e+05	4.545e-19	1.000000
4180	3.048812e-13	6.680741e-07	6.715e+05	4.540e-19	1.000000
4181	3.048812e-13	6.680741e-07	6.715e+05	4.540e-19	1.000000
4182	3.039099e-13	7.529055e-07	6.715e+05	4.526e-19	1.000000
4183	3.039099e-13	7.529055e-07	6.715e+05	4.526e-19	1.000000
4184	3.032992e-13	7.714548e-07	6.715e+05	4.517e-19	1.000000
4185	3.032992e-13	7.714548e-07	6.715e+05	4.517e-19	1.000000
4186	3.010050e-13	5.858867e-07	6.715e+05	4.482e-19	1.000000
4187	3.010050e-13	5.858867e-07	6.715e+05	4.482e-19	1.000000
4188	3.003027e-13	7.057537e-07	6.715e+05	4.472e-19	1.000000
4189	3.003027e-13	7.057537e-07	6.715e+05	4.472e-19	1.000000
4190	2.998998e-13	7.139636e-07	6.715e+05	4.466e-19	1.000000
4191	2.998998e-13	7.139636e-07	6.715e+05	4.466e-19	1.000000
4192	2.921223e-13	5.463653e-07	6.715e+05	4.350e-19	1.000000
4193	2.921223e-13	5.463653e-07	6.715e+05	4.350e-19	1.000000
4194	2.919100e-13	7.559797e-07	6.715e+05	4.347e-19	1.000000
4195	2.919100e-13	7.559797e-07	6.715e+05	4.347e-19	1.000000
4196	2.910887e-13	6.812328e-07	6.715e+05	4.335e-19	1.000000
4197	2.910887e-13	6.812328e-07	6.715e+05	4.335e-19	1.000000
4198	2.910710e-13	5.468468e-07	6.715e+05	4.334e-19	1.000000
4199	2.910710e-13	5.468468e-07	6.715e+05	4.334e-19	1.000000
4200	2.866929e-13	7.222140e-07	6.715e+05	4.269e-19	1.000000
4201	2.866929e-13	7.222140e-07	6.715e+05	4.269e-19	1.000000
4202	2.855665e-13	6.024797e-07	6.715e+05	4.252e-19	1.000000
4203	2.855665e-13	6.024797e-07	6.715e+05	4.252e-19	1.000000
4204	2.847267e-13	5.592869e-07	6.715e+05	4.240e-19	1.000000
4205	2.847267e-13	5.592869e-07	6.715e+05	4.240e-19	1.000000
4206	2.836646e-13	5.347625e-07	6.715e+05	4.224e-19	1.000000
4207	2.836646e-13	5.347625e-07	6.715e+05	4.224e-19	1.000000
4208	2.823937e-13	6.057689e-07	6.715e+05	4.205e-19	1.000000
4209	2.823937e-13	6.057689e-07	6.715e+05	4.205e-19	1.000000
4210	2.815189e-13	5.577917e-07	6.715e+05	4.192e-19	1.000000
4211	2.815189e-13	5.577917e-07	6.715e+05	4.192e-19	1.000000
4212	2.801244e-13	5.721623e-07	6.715e+05	4.171e-19	1.000000
4213	2.801244e-13	5.721623e-07	6.715e+05	4.171e-19	1.000000
4214	2.766375e-13	5.368738e-07	6.715e+05	4.120e-19	1.000000
4215	2.766375e-13	5.368738e-07	6.715e+05	4.120e-19	1.000000
4216	2.753875e-13	5.813991e-07	6.715e+05	4.101e-19	1.000000
4217	2.753875e-13	5.813991e-07	6.715e+05	4.101e-19	1.000000
4218	2.738427e-13	5.235595e-07	6.715e+05	4.078e-19	1.000000
4219	2.738427e-13	5.235595e-07	6.715e+05	4.078e-19	1.000000
4220	2.726907e-13	6.223858e-07	6.715e+05	4.061e-19	1.000000
4221	2.726907e-13	6.223858e-07	6.715e+05	4.061e-19	1.000000
4222	2.721793e-13	6.093911e-07	6.715e+05	4.053e-19	1.000000
4223	2.721793e-13	6.093911e-07	6.715e+05	4.053e-19	1.000000
4224	2.716172e-13	7.898779e-07	6.715e+05	4.045e-19	1.000000
4225	2.716172e-13	7.898779e-07	6.715e+05	4.045e-19	1.000000
4226	2.700991e-13	6.507210e-07	6.715e+05	4.022e-19	1.000000
4227	2.700991e-13	6.507210e-07	6.715e+05	4.022e-19	1.000000
4228	2.694096e-13	7.320051e-07	6.715e+05	4.012e-19	1.000000
4229	2.694096e-13	7.320051e-07	6.715e+05	4.012e-19	1.000000
4230	2.637681e-13	5.948211e-07	6.715e+05	3.928e-19	1.000000
4231	2.637681e-13	5.948211e-07	6.715e+05	3.928e-19	1.000000
4232	2.617473e-13	6.624554e-07	6.715e+05	3.898e-19	1.000000
4233	2.617473e-13	6.624554e-07	6.715e+05	3.898e-19	1.000000
4234	2.611311e-13	5.525285e-07	6.715e+05	3.889e-19	1.000000
4235	2.611311e-13	5.525285e-07	6.715e+05	3.889e-19	1.000000
4236	2.607551e-13	5.173566e-07	6.715e+05	3.883e-19	1.000000
4237	2.607551e-13	5.173566e-07	6.715e+05	3.883e-19	1.000000
4238	2.604776e-13	5.602941e-07	6.715e+05	3.879e-19	1.000000
4239	2.604776e-13	5.602941e-07	6.715e+05	3.879e-19	1.000000
4240	2.601320e-13	6.231888e-07	6.715e+05	3.874e-19	1.000000
4241	2.601320e-13	6.231888e-07	6.715e+05	3.874e-19	1.000000
4242	2.578264e-13	5.300975e-07	6.715e+05	3.839e-19	1.000000
4243	2.578264e-13	5.300975e-07	6.715e+05	3.839e-19	1.000000
4244	2.535252e-13	6.948650e-07	6.715e+05	3.775e-19	1.000000
4245	2.535252e-13	6.948650e-07	6.715e+05	3.775e-19	1.000000
4246	2.534544e-13	5.125541e-07	6.715e+05	3.774e-19	1.000000
4247	2.534544e-13	5.125541e-07	6.715e+05	3.774e-19	1.000000
4248	2.526425e-13	7.678276e-07	6.715e+05	3.762e-19	1.000000
4249	2.526425e-13	7.678276e-07	6.715e+05	3.762e-19	1.000000
4250	2.471587e-13	5.645962e-07	6.715e+05	3.681e-19	1.000000
4251	2.471587e-13	5.645962e-07	6.715e+05	3.681e-19	1.000000
4252	2.465099e-13	5.133857e-07	6.715e+05	3.671e-19	1.000000
4253	2.465099e-13	5.133857e-07	6.715e+05	3.671e-19	1.000000
4254	2.448218e-13	5.294358e-07	6.715e+05	3.646e-19	1.000000
4255	2.448218e-13	5.294358e-07	6.715e+05	3.646e-19	1.000000
4256	2.446160e-13	6.398807e-07	6.715e+05	3.643e-19	1.000000
4257	2.446160e-13	6.398807e-07	6.715e+05	3.643e-19	1.000000
4258	2.443069e-13	7.048754e-07	6.715e+05	3.638e-19	1.000000
4259	2.443069e-13	7.048754e-07	6.715e+05	3.638e-19	1.000000
4260	2.441463e-13	4.941116e-07	6.715e+05	3.636e-19	1.000000
4261	2.432925e-13	7.884457e-07	6.715e+05	3.623e-19	1.000000
4262	2.432925e-13	7.884457e-07	6.715e+05	3.623e-19	1.000000
4263	2.414198e-13	5.126623e-07	6.715e+05	3.595e-19	1.000000
4264	2.414198e-13	5.126623e-07	6.715e+05	3.595e-19	1.000000
4265	2.413800e-13	4.913209e-07	6.715e+05	3.594e-19	1.000000
4266	2.413800e-13	4.913209e-07	6.715e+05	3.594e-19	1.000000
4267	2.398483e-13	7.552760e-07	6.715e+05	3.572e-19	1.000000
4268	2.398483e-13	7.552760e-07	6.715e+05	3.572e-19	1.000000
4269	2.374393e-13	5.798346e-07	6.715e+05	3.536e-19	1.000000
4270	2.374393e-13	5.798346e-07	6.715e+05	3.536e-19	1.000000
4271	2.366965e-13	6.245761e-07	6.715e+05	3.525e-19	1.000000
4272	2.366965e-13	6.245761e-07	6.715e+05	3.525e-19	1.000000
4273	2.358494e-13	7.200967e-07	6.715e+05	3.512e-19	1.000000
4274	2.358494e-13	7.200967e-07	6.715e+05	3.512e-19	1.000000
4275	2.335336e-13	4.869042e-07	6.715e+05	3.478e-19	1.000000
4276	2.335336e-13	4.869042e-07	6.715e+05	3.478e-19	1.000000
4277	2.327733e-13	5.235038e-07	6.715e+05	3.466e-19	1.000000
4278	2.327733e-13	5.235038e-07	6.715e+05	3.466e-19	1.000000
4279	2.251200e-13	7.053951e-07	6.715e+05	3.352e-19	1.000000
4280	2.251200e-13	7.053951e-07	6.715e+05	3.352e-19	1.000000
4281	2.246642e-13	6.023537e-07	6.715e+05	3.346e-19	1.000000
4282	2.246642e-13	6.023537e-07	6.715e+05	3.346e-19	1.000000
4283	2.231095e-13	5.575835e-07	6.715e+05	3.322e-19	1.000000
4284	2.231095e-13	5.575835e-07	6.715e+05	3.322e-19	1.000000
4285	2.227164e-13	6.626777e-07	6.715e+05	3.317e-19	1.000000
4286	2.227164e-13	6.626777e-07	6.715e+05	3.317e-19	1.000000
4287	2.226892e-13	6.103966e-07	6.715e+05	3.316e-19	1.000000
4288	2.226892e-13	6.103966e-07	6.715e+05	3.316e-19	1.000000
4289	2.219953e-13	4.875226e-07	6.715e+05	3.306e-19	1.000000
4290	2.219953e-13	4.875226e-07	6.715e+05	3.306e-19	1.000000
4291	2.213989e-13	4.710692e-07	6.715e+05	3.297e-19	1.000000
4292	2.213989e-13	4.710692e-07	6.715e+05	3.297e-19	1.000000
4293	2.189140e-13	6.255149e-07	6.715e+05	3.260e-19	1.000000
4294	2.189140e-13	6.255149e-07	6.715e+05	3.260e-19	1.000000
4295	2.188785e-13	6.799213e-07	6.715e+05	3.259e-19	1.000000
4296	2.188785e-13	6.799213e-07	6.715e+05	3.259e-19	1.000000
4297	2.186155e-13	6.428187e-07	6.715e+05	3.256e-19	1.000000
4298	2.186155e-13	6.428187e-07	6.715e+05	3.256e-19	1.000000
4299	2.176606e-13	4.685424e-07	6.715e+05	3.241e-19	1.000000
4300	2.176606e-13	4.685424e-07	6.715e+05	3.241e-19	1.000000
4301	2.167988e-13	5.013670e-07	6.715e+05	3.228e-19	1.000000
4302	2.167988e-13	5.013670e-07	6.715e+05	3.228e-19	1.000000
4303	2.152591e-13	5.227381e-07	6.715e+05	3.206e-19	1.000000
4304	2.152591e-13	5.227381e-07	6.715e+05	3.206e-19	1.000000
4305	2.151720e-13	5.387025e-07	6.715e+05	3.204e-19	1.000000
4306	2.151720e-13	5.387025e-07	6.715e+05	3.204e-19	1.000000
4307	2.085913e-13	4.600252e-07	6.715e+05	3.106e-19	1.000000
4308	2.085913e-13	4.600252e-07	6.715e+05	3.106e-19	1.000000
4309	2.084704e-13	6.439939e-07	6.715e+05	3.104e-19	1.000000
4310	2.084704e-13	6.439939e-07	6.715e+05	3.104e-19	1.000000
4311	2.081561e-13	5.058735e-07	6.715e+05	3.100e-19	1.000000
4312	2.081561e-13	5.058735e-07	6.715e+05	3.100e-19	1.000000
4313	2.076728e-13	5.105204e-07	6.715e+05	3.093e-19	1.000000
4314	2.076728e-13	5.105204e-07	6.715e+05	3.093e-19	1.000000
4315	2.074851e-13	4.823238e-07	6.715e+05	3.090e-19	1.000000
4316	2.074851e-13	4.823238e-07	6.715e+05	3.090e-19	1.000000
4317	2.063841e-13	4.614772e-07	6.715e+05	3.073e-19	1.000000
4318	2.063841e-13	4.614772e-07	6.715e+05	3.073e-19	1.000000
4319	2.058408e-13	5.558881e-07	6.715e+05	3.065e-19	1.000000
4320	2.058408e-13	5.558881e-07	6.715e+05	3.065e-19	1.000000
4321	2.041413e-13	7.609097e-07	6.715e+05	3.040e-19	1.000000
4322	2.041413e-13	7.609097e-07	6.715e+05	3.040e-19	1.000000
4323	2.011602e-13	4.485089e-07	6.715e+05	2.996e-19	1.000000
4324	2.009558e-13	4.659511e-07	6.715e+05	2.993e-19	1.000000
4325	2.009558e-13	4.659511e-07	6.715e+05	2.993e-19	1.000000
4326	2.006834e-13	5.656526e-07	6.715e+05	2.988e-19	1.000000
4327	2.006834e-13	5.656526e-07	6.715e+05	2.988e-19	1.000000
4328	1.981578e-13	7.180371e-07	6.715e+05	2.951e-19	1.000000
4329	1.981578e-13	7.180371e-07	6.715e+05	2.951e-19	1.000000
4330	1.975825e-13	4.545356e-07	6.715e+05	2.942e-19	1.000000
4331	1.975825e-13	4.545356e-07	6.715e+05	2.942e-19	1.000000
4332	1.956140e-13	4.432305e-07	6.715e+05	2.913e-19	1.000000
4333	1.956140e-13	4.432305e-07	6.715e+05	2.913e-19	1.000000
4334	1.956054e-13	7.403778e-07	6.715e+05	2.913e-19	1.000000
4335	1.956054e-13	7.403778e-07	6.715e+05	2.913e-19	1.000000
4336	1.915191e-13	5.808187e-07	6.715e+05	2.852e-19	1.000000
4337	1.915191e-13	5.808187e-07	6.715e+05	2.852e-19	1.000000
4338	1.914127e-13	5.525646e-07	6.715e+05	2.850e-19	1.000000
4339	1.914127e-13	5.525646e-07	6.715e+05	2.850e-19	1.000000
4340	1.901897e-13	4.636726e-07	6.715e+05	2.832e-19	1.000000
4341	1.901897e-13	4.636726e-07	6.715e+05	2.832e-19	1.000000
4342	1.884376e-13	6.875860e-07	6.715e+05	2.806e-19	1.000000
4343	1.884376e-13	6.875860e-07	6.715e+05	2.806e-19	1.000000
4344	1.864957e-13	6.564453e-07	6.715e+05	2.777e-19	1.000000
4345	1.864957e-13	6.564453e-07	6.715e+05	2.777e-19	1.000000
4346	1.858832e-13	4.464193e-07	6.715e+05	2.768e-19	1.000000
4347	1.858832e-13	4.464193e-07	6.715e+05	2.768e-19	1.000000
4348	1.823862e-13	4.645571e-07	6.715e+05	2.716e-19	1.000000
4349	1.823862e-13	4.645571e-07	6.715e+05	2.716e-19	1.000000
4350	1.822977e-13	4.306300e-07	6.715e+05	2.715e-19	1.000000
4351	1.822977e-13	4.306300e-07	6.715e+05	2.715e-19	1.000000
4352	1.822497e-13	4.829141e-07	6.715e+05	2.714e-19	1.000000
4353	1.822497e-13	4.829141e-07	6.715e+05	2.714e-19	1.000000
4354	1.819119e-13	4.266885e-07	6.715e+05	2.709e-19	1.000000
4355	1.819119e-13	4.266885e-07	6.715e+05	2.709e-19	1.000000
4356	1.786720e-13	5.939567e-07	6.715e+05	2.661e-19	1.000000
4357	1.786720e-13	5.939567e-07	6.715e+05	2.661e-19	1.000000
4358	1.768680e-13	6.467110e-07	6.715e+05	2.634e-19	1.000000
4359	1.768680e-13	6.467110e-07	6.715e+05	2.634e-19	1.000000
4360	1.756097e-13	7.631730e-07	6.715e+05	2.615e-19	1.000000
4361	1.756097e-13	7.631730e-07	6.715e+05	2.615e-19	1.000000
4362	1.753398e-13	5.461197e-07	6.715e+05	2.611e-19	1.000000
4363	1.753398e-13	5.461197e-07	6.715e+05	2.611e-19	1.000000
4364	1.751514e-13	5.112565e-07	6.715e+05	2.608e-19	1.000000
4365	1.751514e-13	5.112565e-07	6.715e+05	2.608e-19	1.000000
4366	1.728317e-13	5.212366e-07	6.715e+05	2.574e-19	1.000000
4367	1.728317e-13	5.212366e-07	6.715e+05	2.574e-19	1.000000
4368	1.717907e-13	6.880187e-07	6.715e+05	2.558e-19	1.000000
4369	1.717907e-13	6.880187e-07	6.715e+05	2.558e-19	1.000000
4370	1.686689e-13	6.707767e-07	6.715e+05	2.512e-19	1.000000
4371	1.686689e-13	6.707767e-07	6.715e+05	2.512e-19	1.000000
4372	1.673359e-13	4.197800e-07	6.715e+05	2.492e-19	1.000000
4373	1.673359e-13	4.197800e-07	6.715e+05	2.492e-19	1.000000
4374	1.672000e-13	5.727790e-07	6.715e+05	2.490e-19	1.000000
4375	1.672000e-13	5.727790e-07	6.715e+05	2.490e-19	1.000000
4376	1.633331e-13	6.086318e-07	6.715e+05	2.432e-19	1.000000
4377	1.633331e-13	6.086318e-07	6.715e+05	2.432e-19	1.000000
4378	1.615265e-13	4.024699e-07	6.715e+05	2.405e-19	1.000000
4379	1.615265e-13	4.024699e-07	6.715e+05	2.405e-19	1.000000
4380	1.612463e-13	4.386560e-07	6.715e+05	2.401e-19	1.000000
4381	1.612463e-13	4.386560e-07	6.715e+05	2.401e-19	1.000000
4382	1.600935e-13	4.110367e-07	6.715e+05	2.384e-19	1.000000
4383	1.600935e-13	4.110367e-07	6.715e+05	2.384e-19	1.000000
4384	1.579573e-13	4.882538e-07	6.715e+05	2.352e-19	1.000000
4385	1.579573e-13	4.882538e-07	6.715e+05	2.352e-19	1.000000
4386	1.562282e-13	4.158225e-07	6.715e+05	2.326e-19	1.000000
4387	1.562282e-13	4.158225e-07	6.715e+05	2.326e-19	1.000000
4388	1.536854e-13	6.462923e-07	6.715e+05	2.289e-19	1.000000
4389	1.536854e-13	6.462923e-07	6.715e+05	2.289e-19	1.000000
4390	1.511374e-13	6.993923e-07	6.715e+05	2.251e-19	1.000000
4391	1.511374e-13	6.993923e-07	6.715e+05	2.251e-19	1.000000
4392	1.500962e-13	3.906850e-07	6.715e+05	2.235e-19	1.000000
4393	1.500962e-13	3.906850e-07	6.715e+05	2.235e-19	1.000000
4394	1.487762e-13	4.736967e-07	6.715e+05	2.215e-19	1.000000
4395	1.487762e-13	4.736967e-07	6.715e+05	2.215e-19	1.000000
4396	1.476067e-13	5.640422e-07	6.715e+05	2.198e-19	1.000000
4397	1.476067e-13	5.640422e-07	6.715e+05	2.198e-19	1.000000
4398	1.461685e-13	3.913457e-07	6.715e+05	2.177e-19	1.000000
4399	1.461685e-13	3.913457e-07	6.715e+05	2.177e-19	1.000000
4400	1.457350e-13	3.818530e-07	6.715e+05	2.170e-19	1.000000
4401	1.457350e-13	3.818530e-07	6.715e+05	2.170e-19	1.000000
4402	1.442667e-13	4.513021e-07	6.715e+05	2.148e-19	1.000000
4403	1.442667e-13	4.513021e-07	6.715e+05	2.148e-19	1.000000
4404	1.438210e-13	5.149098e-07	6.715e+05	2.142e-19	1.000000
4405	1.438210e-13	5.149098e-07	6.715e+05	2.142e-19	1.000000
4406	1.433135e-13	5.945872e-07	6.715e+05	2.134e-19	1.000000
4407	1.433135e-13	5.945872e-07	6.715e+05	2.134e-19	1.000000
4408	1.418546e-13	4.342351e-07	6.715e+05	2.112e-19	1.000000
4409	1.418546e-13	4.342351e-07	6.715e+05	2.112e-19	1.000000
4410	1.394124e-13	6.512756e-07	6.715e+05	2.076e-19	1.000000
4411	1.394124e-13	6.512756e-07	6.715e+05	2.076e-19	1.000000
4412	1.362500e-13	6.227800e-07	6.715e+05	2.029e-19	1.000000
4413	1.362500e-13	6.227800e-07	6.715e+05	2.029e-19	1.000000
4414	1.345431e-13	7.812849e-07	6.715e+05	2.004e-19	1.000000
4415	1.345431e-13	7.812849e-07	6.715e+05	2.004e-19	1.000000
4416	1.345132e-13	3.667604e-07	6.715e+05	2.003e-19	1.000000
4417	1.342604e-13	7.235396e-07	6.715e+05	1.999e-19	1.000000
4418	1.342604e-13	7.235396e-07	6.715e+05	1.999e-19	1.000000
4419	1.336050e-13	4.110694e-07	6.715e+05	1.990e-19	1.000000
4420	1.336050e-13	4.110694e-07	6.715e+05	1.990e-19	1.000000
4421	1.328007e-13	5.312659e-07	6.715e+05	1.978e-19	1.000000
4422	1.328007e-13	5.312659e-07	6.715e+05	1.978e-19	1.000000
4423	1.327667e-13	6.897474e-07	6.715e+05	1.977e-19	1.000000
4424	1.327667e-13	6.897474e-07	6.715e+05	1.977e-19	1.000000
4425	1.320370e-13	3.635214e-07	6.715e+05	1.966e-19	1.000000
4426	1.320370e-13	3.635214e-07	6.715e+05	1.966e-19	1.000000
4427	1.298924e-13	3.823514e-07	6.715e+05	1.934e-19	1.000000
4428	1.298924e-13	3.823514e-07	6.715e+05	1.934e-19	1.000000
4429	1.295963e-13	5.134012e-07	6.715e+05	1.930e-19	1.000000
4430	1.295963e-13	5.134012e-07	6.715e+05	1.930e-19	1.000000
4431	1.279460e-13	3.840836e-07	6.715e+05	1.905e-19	1.000000
4432	1.279460e-13	3.840836e-07	6.715e+05	1.905e-19	1.000000
4433	1.277826e-13	4.133050e-07	6.715e+05	1.903e-19	1.000000
4434	1.277826e-13	4.133050e-07	6.715e+05	1.903e-19	1.000000
4435	1.260022e-13	6.131778e-07	6.715e+05	1.876e-19	1.000000
4436	1.260022e-13	6.131778e-07	6.715e+05	1.876e-19	1.000000
4437	1.250029e-13	6.028082e-07	6.715e+05	1.861e-19	1.000000
4438	1.250029e-13	6.028082e-07	6.715e+05	1.861e-19	1.000000
4439	1.248631e-13	4.569090e-07	6.715e+05	1.859e-19	1.000000
4440	1.248631e-13	4.569090e-07	6.715e+05	1.859e-19	1.000000
4441	1.223383e-13	7.102305e-07	6.715e+05	1.822e-19	1.000000
4442	1.223383e-13	7.102305e-07	6.715e+05	1.822e-19	1.000000
4443	1.221591e-13	3.537754e-07	6.715e+05	1.819e-19	1.000000
4444	1.221591e-13	3.537754e-07	6.715e+05	1.819e-19	1.000000
4445	1.208235e-13	3.671010e-07	6.715e+05	1.799e-19	1.000000
4446	1.208235e-13	3.671010e-07	6.715e+05	1.799e-19	1.000000
4447	1.198024e-13	3.461248e-07	6.715e+05	1.784e-19	1.000000
4448	1.193009e-13	4.187399e-07	6.715e+05	1.777e-19	1.000000
4449	1.193009e-13	4.187399e-07	6.715e+05	1.777e-19	1.000000
4450	1.186605e-13	4.706348e-07	6.715e+05	1.767e-19	1.000000
