% Model:              simplets_Heat_Equation.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 12 2023, 16:55
% Table:              Table 1 - System Matrix 1
% Row                    Column                   Value
42                       43                       -442.3499306568705
43                       43                       1892.0325809448148
44                       43                       -232.12291230799164
46                       43                       -203.85085980877983
48                       43                       -313.78713495375223
19                       44                       -222.18855737890885
23                       44                       -458.76770521624485
40                       44                       -482.1407736746217
42                       44                       -222.18855737890908
43                       44                       -232.12291230799164
44                       44                       1907.9819894219695
45                       44                       -290.5734834652939
39                       45                       -419.60586971963335
40                       45                       -186.8053021972658
42                       45                       -419.6058697196331
44                       45                       -290.5734834652939
45                       45                       1911.7635527982652
61                       45                       -168.620252459722
63                       45                       -426.5527752367174
42                       46                       -315.11886826713675
43                       46                       -203.85085980877983
46                       46                       1883.0088824614504
47                       46                       -315.1188682671368
48                       46                       -425.932156097494
65                       46                       -212.85798330132764
66                       46                       -410.13014671957615
24                       47                       25.48135747609755
42                       47                       78.7797170667842
46                       47                       -315.1188682671368
47                       47                       705.2890196320782
48                       47                       -101.92542990439027
65                       47                       -414.0969108341353
67                       47                       103.52422770853386
70                       47                       27.31103762594412
71                       47                       -109.24415050377661
24                       48                       -101.9254299043903
43                       48                       -313.78713495375223
46                       48                       -425.932156097494
47                       48                       -101.92542990439027
48                       48                       943.5701508600264
39                       49                       -422.54275877995144
41                       49                       -165.65238845404906
49                       49                       1906.8137333387901
50                       49                       -350.6557078738582
51                       49                       -422.5427587799512
61                       49                       -164.39420613349557
64                       49                       -381.0259133174851
26                       50                       -318.0114498598898
41                       50                       -438.41553235364154
49                       50                       -350.6557078738582
50                       50                       1906.770221519405
51                       50                       -318.0114498598898
55                       50                       -229.6692360703039
56                       50                       -252.00684550182223
26                       51                       79.50286246497245
39                       51                       105.63568969498786
49                       51                       -422.5427587799512
50                       51                       -318.0114498598898
51                       51                       1428.26220191432
53                       51                       58.769703631982466
56                       51                       -235.07881452793015
62                       51                       61.225295061194046
64                       51                       -244.90118024477624
73                       51                       -264.9349835448345
74                       51                       66.23374588620861
75                       51                       104.72010389876192
76                       51                       -418.88041559504757
33                       52                       -312.597457565783
34                       52                       -173.02888652259588
52                       52                       1937.4258304799694
53                       52                       -312.59745756578263
54                       52                       -460.8495163054623
57                       52                       -150.41176814894453
60                       52                       -527.9407443714016
26                       53                       57.39046245768809
28                       53                       59.3914959451193
33                       53                       78.14936439144569
51                       53                       58.769703631982466
52                       53                       -312.59745756578263
53                       53                       1362.073622805064
54                       53                       -237.5659837804772
55                       53                       -229.56184983075244
56                       53                       -235.07881452792992
59                       53                       56.50475181758462
60                       53                       -226.01900727033856
75                       53                       57.43420716397864
77                       53                       -229.73682865591468
79                       53                       -345.5382221088922
81                       53                       86.38455552722307
28                       54                       -237.56598378047738
32                       54                       -207.11685415968094
34                       54                       -322.93917077840587
52                       54                       -460.8495163054623
53                       54                       -237.5659837804772
54                       54                       1901.750624752222
55                       54                       -435.71311594771913
26                       55                       -229.5618498307526
32                       55                       -302.10308103835695
50                       55                       -229.6692360703039
53                       55                       -229.56184983075244
54                       55                       -435.71311594771913
55                       55                       1896.9796439836132
56                       55                       -470.3705112657287
50                       56                       -252.00684550182223
51                       56                       -235.07881452793015
53                       56                       -235.07881452792992
55                       56                       -470.3705112657287
56                       56                       1903.2002272356601
76                       56                       -242.53382305578995
77                       56                       -468.1314183564598
33                       57                       -532.7195029664668
36                       57                       -153.8079572803039
52                       57                       -150.41176814894453
57                       57                       1963.7864845191766
58                       57                       -291.8720088038372
59                       57                       -532.7195029664667
60                       57                       -302.2557443531577
36                       58                       -537.4982615615293
38                       58                       -76.90397864015226
57                       58                       -291.8720088038372
58                       58                       983.1782276456709
59                       58                       -76.90397864015245
33                       59                       133.17987574161677
38                       59                       19.225994660038058
53                       59                       56.50475181758462
57                       59                       -532.7195029664667
58                       59                       -76.90397864015245
59                       59                       736.4162877567262
60                       59                       -226.0190072703387
80                       59                       -146.2458947986785
81                       59                       36.561473699669634
52                       60                       -527.9407443714016
53                       60                       -226.01900727033856
57                       60                       -302.2557443531577
59                       60                       -226.0190072703387
60                       60                       1904.9994573880977
79                       60                       -292.49178959735616
80                       60                       -330.27316452550576
39                       61                       -403.7893442771025
45                       61                       -168.620252459722
49                       61                       -164.39420613349557
61                       61                       1904.3340981183233
62                       61                       -403.78934427710226
63                       61                       -357.0709657646426
64                       61                       -406.66998520625896
39                       62                       100.94733606927562
42                       62                       67.66135174666536
51                       62                       61.225295061194046
61                       62                       -403.78934427710226
62                       62                       1414.2450276553673
63                       62                       -270.64540698666156
64                       62                       -244.90118024477636
67                       62                       73.61142775407309
68                       62                       -294.4457110162923
72                       62                       -417.47706438711816
74                       62                       104.36926609677957
84                       62                       -254.4013299618748
85                       62                       63.60033249046868
42                       63                       -270.6454069866615
45                       63                       -426.5527752367174
61                       63                       -357.0709657646426
62                       63                       -270.64540698666156
63                       63                       1883.1123655676047
66                       63                       -317.513043352189
68                       63                       -240.68476724073315
49                       64                       -381.0259133174851
51                       64                       -244.90118024477624
61                       64                       -406.66998520625896
62                       64                       -244.90118024477636
64                       64                       1889.7418119395852
72                       64                       -213.95268102088207
73                       64                       -398.29087190540736
46                       65                       -212.85798330132764
47                       65                       -414.0969108341353
65                       65                       1879.3475891412163
66                       65                       -316.4506015805194
67                       65                       -414.0969108341353
69                       65                       -218.48830100755228
71                       65                       -303.3568815835467
42                       66                       -226.77137527103122
46                       66                       -410.13014671957615
63                       66                       -317.513043352189
65                       66                       -316.4506015805194
66                       66                       1870.3071037079453
67                       66                       -226.7713752710312
68                       66                       -372.67056151359924
42                       67                       56.69284381775776
47                       67                       103.52422770853386
62                       67                       73.61142775407309
65                       67                       -414.0969108341353
66                       67                       -226.7713752710312
67                       67                       1407.6302070684487
68                       67                       -294.4457110162924
69                       67                       -298.6767321488493
70                       67                       74.66918303721232
83                       67                       -414.04862425798274
85                       67                       103.51215606449574
88                       67                       -228.8009225629766
89                       67                       57.20023064074411
62                       68                       -294.4457110162923
63                       68                       -240.68476724073315
66                       68                       -372.67056151359924
67                       68                       -294.4457110162924
68                       68                       1864.805965120473
83                       68                       -259.823473450165
84                       68                       -402.7357408833915
65                       69                       -218.48830100755228
67                       69                       -298.6767321488493
69                       69                       1878.932076570273
70                       69                       -298.6767321488493
71                       69                       -418.0636749486922
87                       69                       -226.56529690942094
88                       69                       -418.46133940690976
47                       70                       27.31103762594412
67                       70                       74.66918303721232
69                       70                       -298.6767321488493
70                       70                       705.5897547633456
71                       70                       -109.24415050377652
87                       70                       -423.0046103567614
89                       70                       105.75115258919041
92                       70                       27.465211668768692
93                       70                       -109.86084667507487
47                       71                       -109.24415050377661
65                       71                       -303.3568815835467
69                       71                       -418.0636749486922
70                       71                       -109.24415050377652
71                       71                       939.9088575397917
62                       72                       -417.47706438711816
64                       72                       -213.95268102088207
72                       72                       1879.5857260553953
73                       72                       -325.40815435605543
74                       72                       -417.47706438711805
84                       72                       -256.2915754306394
86                       72                       -248.97918647358284
51                       73                       -264.9349835448345
64                       73                       -398.29087190540736
72                       73                       -325.40815435605543
73                       73                       1867.78002806303
74                       73                       -264.9349835448345
76                       73                       -244.58162187826588
78                       73                       -369.62941283363307
51                       74                       66.23374588620861
62                       74                       104.36926609677957
72                       74                       -417.47706438711805
73                       74                       -264.9349835448345
74                       74                       1409.155336612397
75                       74                       63.32364870605751
78                       74                       -253.2945948242302
85                       74                       67.86770027728578
86                       74                       -271.47080110914317
95                       74                       -246.5242996004327
96                       74                       61.631074900108146
97                       74                       -425.1720386841065
99                       74                       106.29300967102665
51                       75                       104.72010389876192
53                       75                       57.43420716397864
74                       75                       63.32364870605751
75                       75                       1411.8044996307865
76                       75                       -418.88041559504745
77                       75                       -229.7368286559148
78                       75                       -253.29459482423016
81                       75                       79.21518209954223
82                       75                       -316.86072839816893
98                       75                       -240.36223519729904
99                       75                       60.09055879932474
101                      75                       -423.27119683705746
103                      75                       105.81779920926441
51                       76                       -418.88041559504757
56                       76                       -242.53382305578995
73                       76                       -244.58162187826588
75                       76                       -418.88041559504745
76                       76                       1881.2819551784899
77                       76                       -240.48839298555444
78                       76                       -315.9172860687851
53                       77                       -229.73682865591468
56                       77                       -468.1314183564598
75                       77                       -229.7368286559148
76                       77                       -240.48839298555444
77                       77                       1885.7540362503964
79                       77                       -356.85728790427675
82                       77                       -360.8032796922768
73                       78                       -369.62941283363307
74                       78                       -253.2945948242302
75                       78                       -253.29459482423016
76                       78                       -315.9172860687851
78                       78                       1872.0711759687208
97                       78                       -243.62582920437862
98                       78                       -436.30945821346444
53                       79                       -345.5382221088922
60                       79                       -292.49178959735616
77                       79                       -356.85728790427675
79                       79                       1858.9916023671856
80                       79                       -301.626246391731
81                       79                       -345.5382221088922
82                       79                       -216.93983425603787
59                       80                       -146.2458947986785
60                       80                       -330.27316452550576
79                       80                       -301.626246391731
80                       80                       924.3912005145935
81                       80                       -146.2458947986785
53                       81                       86.38455552722307
59                       81                       36.561473699669634
75                       81                       79.21518209954223
79                       81                       -345.5382221088922
80                       81                       -146.2458947986785
81                       81                       696.3260226280045
82                       81                       -316.8607283981689
102                      81                       -119.78985153160087
103                      81                       29.94746288290022
75                       82                       -316.86072839816893
77                       82                       -360.8032796922768
79                       82                       -216.93983425603787
81                       82                       -316.8607283981689
82                       82                       1873.381377444432
